7.72|5.42
1.44|0.78
4.97|3.79
4.79|2.5
3.08|2.93
4.28|2.84
3.76|2.58
2.82|2.75
4.36|2.67
4.02|2.32
3.59|2.41
4.02|2.41
3.42|2.75
3.59|2.67
2.82|2.07
3.42|3.01
4.31|2.52
3.33|2.24
3.59|2.5
3.16|1.98
3.16|2.24
2.99|2.15
2.9|2.15
3.76|2.5
3.51|2.07
3.16|2.41
3.08|2.15
2.73|2.07
2.56|1.98
2.82|1.81
3.42|2.07
3.16|1.89
2.73|2.15
2.73|1.64
2.47|2.32
2.56|1.72
2.99|2.07
3.16|1.98
2.47|1.46
2.56|1.89
2.35|1.67
2.3|1.89
2.65|1.64
3.16|2.41
2.3|1.38
2.22|2.07
2.13|1.21
1.87|1.72
2.9|1.46
2.56|1.98
2.3|1.29
2.13|2.15
2.04|1.38
1.79|1.72
3.08|1.46
1.96|1.38
2.04|1.38
2.22|1.72
1.61|1.21
2.3|2.07
2.9|1.46
1.61|1.38
1.96|1.21
1.44|1.29
2.01|1.33
2.73|1.89
1.87|1.03
1.61|1.72
1.96|1.29
1.27|1.29
2.3|1.03
2.13|1.29
1.61|1.03
1.79|1.46
1.18|1.03
1.96|1.55
2.3|1.21
1.36|1.03
1.44|0.86
1.44|1.29
1.79|1.38
2.13|1.03
1.61|1.55
1.27|0.78
1.01|1.21
1.79|0.6
2.13|1.21
1.59|1.16
1.18|0.78
1.18|1.72
1.44|0.52
2.04|1.46
1.18|0.26
1.1|1.12
1.27|1.03
1.36|0.78
2.04|1.72
1.18|0.43
0.93|1.03
1.1|0.43
1.7|1.12
1.7|0.95
1.01|0.86
1.1|1.03
0.84|0.69
1.79|0.86
1.36|0.69
0.93|0.69
1.01|1.03
0.84|0.69
1.87|1.38
1.08|0.65
0.75|0.52
0.84|0.69
1.18|0.86
1.7|0.86
0.93|0.95
0.75|0.6
0.67|0.78
1.44|0.43
1.1|0.69
0.93|0.78
0.58|0.6
0.75|1.12
1.79|0.52
0.67|0.6
0.75|0.26
0.67|0.86
1.18|0.69
1.27|0.78
0.84|0.78
0.5|0.52
0.67|0.26
1.7|0.86
0.67|0.6
0.65|0.4
0.58|1.03
1.01|0.26
1.36|0.78
0.5|0.09
0.58|0.78
0.5|0.43
1.44|0.95
0.84|0.43
0.41|0.43
0.41|0.35
1.18|0.52
1.18|0.95
0.41|0.17
0.58|0.86
0.41|0.43
1.27|0.35
0.5|0.35
0.67|0.86
0.07|0.17
1.27|1.03
0.93|0.26
0.15|0.17
0.4|0.4
0.93|0.6
1.1|0.43
0.41|0.78
0.41|0.26
0.24|0.35
1.36|0.26
0.58|0.6
0.32|0.17
0.15|0.78
1.01|0.26
0.84|0.6
0.07|-0.25
0.5|0.6
0.5|0.52
1.1|0.52
0.5|0.26
0.24|0.35
0.32|0.09
1.01|0.43
0.67|0.52
-0.02|0.35
0.32|0.35
1.01|0.52
0.5|0
0.14|0.23
0.41|0.6
0.41|0.26
1.01|0.78
0.24|0.09
-0.02|0.09
0.5|0.17
1.18|0.86
0.07|-0.08
0.32|0.86
0.24|0
0.84|0.26
0.58|0.09
0.24|0.6
0.15|0
0.93|0.78
0.58|0.17
-0.11|-0.08
0.15|0.26
0.67|0.43
0.84|0.26
0.07|0.6
0.07|-0.08
0.32|0.17
0.99|0.31
0.24|0.35
-0.11|0.09
0.32|0.69
0.93|0.09
0.24|0
-0.02|0.17
0.07|0.26
0.93|0.26
0.5|0.6
-0.02|-0.17
